review,rating,place_index,sentiment
Nhân_viên dễ_thương phục_vụ nhanh_chóng không_gian sạch sẻ giữ xe tốt,5,1,positive
"Quán ăn khá sạch_sẽ , mát nhân_viên chuyên nghiẹp",5,1,positive
Toots nv rat than thien,5,1,positive
Nhân_viên dễ_thương không khi mát đồ ân nóng,5,1,positive
"Sự trải nghiem tuyet vời , nhân_viên thân_thiện . Món ăn ngon nóng hoiir . Bánh trứng sieu ngon",5,1,positive
Ok sạch_sẽ không_gian thoáng các con tất_vui,5,1,positive
Mình có order phần ăn nhưng đem ra thiếu món canh và mình đã nhắc nhân_viên 2 lần là mình còn thiếu món và bạn nhân_viên cứ dạ chứ mình k hề thấy giải_quyết gì và tới cuối khi mình ăn xong vẫn chưa đem ra . Phục_vụ quá tệ,1,1,negative
Không_gian mát_mẻ,5,1,positive
"Nhà_hàng sạch_sẽ , QL có tâm",5,1,positive
Mình chỉ đặt 1 khoai cỡ nhỏ và 1 burger tôm . Phần này tối_đa làm là 10p nhưng mình phải chờ đến 20p để mang về . Nếu là gà chiên khoảng 16p mình sẽ sẵn_sàng đợi . Nhưng burger chỉ tầm 5 - 7p thôi . Quá lâu . Cá_nhân sẽ không quay lại .,1,1,negative
"không_gian mát_mẻ , đội_ngũ nhân nhà_hàng dễ_thương",5,1,positive
Bạn áo trắng phục_vụ nhanh_nhẹn . sẽ quay lại 😊,5,1,positive
"quán nhân_viên dễ_thường nhiệt_tình , làm đồ ăn cũng lẹ",5,1,positive
Quán quá chán lấy đơn đợi 30 ' ròii hỏi tài_xế lấy đơn chạy xong chắc về nghỉ luôn gặp mấy quán làm_ăn kiểu này tài_xế cạp đất ăn quá,1,1,negative
phục_vụ nhiệt_tình nhanh_chóng . không_gian thoáng 💕 💕 💕,5,1,positive
"Bai gui xe rộng , nhân_viên dễ_thương , tư_vấn nhiệt_tình",5,1,positive
Không_gian sạch sẻ nhân_viên vui_vẻ nhiệt_tình,5,1,positive
"đồ ăn ngon , nhân_viên nhiệt_tình , quản_lí dễ_thương",5,1,positive
"đồ ăn ngon , phục_vụ nhanh .",5,1,positive
"Gà siêu ngon , nhân_viên nhiệt_tình , thân_thiện ❤ ️",5,1,positive
"quán ăn sạch_sẽ , nhân_viên thân_thiện",5,1,positive
"Nhân_viên ko chịu đưa hoá_đơn , cố_tình tính tiền sai , đồ ăn mang ra thiếu , cố tính ko làm , nhắc 2 lần mới làm , làm xong thì khách ăn xong rồi . . Đây ko phải lần đầu_tiên .",1,1,negative
Món ăn rất ngon giá_cả hợp túi tien,5,1,positive
"Đã ủng_hộ ở đây rất nhiều lần ❤ ️ nhân_viên ở đây cực_kì nhiệt_tình . Mình ngồi chờ thì có chú Xanh SM k biết sử_dụng máy oder có anh nhân_viên ra chỉ_dẫn tận_tình , có mấy hôm mình đi T7 CN hơi đông chị nhân_viên còn tặng cho mình thêm ly nước , đã v còn xin_lỗi mình quá tr luôn ❤ ️ ❤ ️ ❤ ️",5,1,positive
"Mình thật_sự thất_vọng khi ăn tại CH lúc 19h . Mình có đến vài lần thì gà ăn ổn nhưng hôm_nay mình cảm_giác như gà luộc , rất nhạt , với lại mình cắn vào lớp bột thì sũng dầu . Mình định chấm với tương cho đỡ nhạt nhưng lại hết tương , mình báo lại quầy nhưng phải 1 lúc sau mới đem máy tương vào , đến 10 15p sau khi ăn gần xong thì tương mới được thay ( cũng có nhiều ng đợi giống mình ) , ban_đầu mình ấn cái nút còn rớt ra nữa chứ . Với_lại mình k hiểu trên bảng menu thì c1 gồm 2 gà , 1 nước , 1 salad với 1 khoai nghiền mà khi đem ra chỉ có 2 gà 1 nước 1 khoai dài . Mình đợi salad nhưng k có nên mới hỏi nv thì bảo 1 salad với 1 khoai nghiền thay bằng khoai dài ? ? ? Mà lúc order đâu ai giải_thích là đổi . Mình thông_cảm là lễ nên khách đông hơn ngày thường nhưng vấn_đề lớn nhất của CH là thiếu nv nên trải nghiệm DV k được tốt nên mình mong CH tiếp_nhận ý_kiến của mình để cải_thiện .",1,1,negative
"Thoáng_mát , mấy bạn phục_vụ nhiệt_tình lắm ạ lần sau sẽ ghé ủng_hộ tiếp",5,1,positive
rat hai long với các phuc vụ nhiet tinh,5,1,positive
Ngon vô_cùng tân,5,1,positive
Tuyệt_vời trang tr đẹp môn qn ngon,5,1,positive
"Ngày nào cũng dắt con ra ăn có cây kem thôi nhưng mà nhân_viên vẫn niềm_nở nhiệt_tình , kem thì con mình khen ngon chứ mình chưa có_ăn . Nói_chung thì phục_vụ tốt là xứng_đáng 10 điểm rồi .",5,1,positive
Đồ ăn lên nhanh_chóng và ăn ngonn hong chỗ chê,5,1,positive
đồ ăn nóng ngon sạch_sẽ,5,1,positive
"Anh quản_lí ngon như gà rán mới ra_lò , phục_vụ nhanh , nhân_viên tận_tâm , đáng trải nghiệm tại NVQ",5,1,positive
"hôm_nay mình đến CH mua đồ ăn gồm cả gà và kem , gà ăn rất bỡ không ngon và bị sũng dầu . Kem thì chua mình có góp_ý vs qli bên đó không hiểu sao vẫn không có 1 lời xin_lỗi đã vậy qli còn thử kem kiu nv cung thử bảo là đâu có chua mình ngồi ở ngoài cũng nghe được . Thật_sự rất là tệ mong NH mình rút kinh_nghiệm ! ! !",1,1,negative
nv sieu vui_tinh,5,1,positive
Chất_lượng phục_vụ tốt đồ ăn ngon,5,1,positive
Đặt phần gà thì không có vị truyền_thống ! Gà giòn cay thì đưa ức với cánh ! Kem thì không đông mới đem ra cửa đã chảy . Bye chi_nhánh này,1,1,negative
Ăn ngon chơi dui nhe trùi,5,1,positive
"Đồ ăn ngon , lúc_nào cũng mới nóng giòn , nhà_hàng sạch_sẽ nhân_viên thân_thiện niềm_nở với khách , thái_độ phục_vụ rất tốt",5,1,positive
Dẫn các con tới đây ăn ghiền luôn,5,1,positive
nv rat nhiet tinh,5,1,positive
"Đồ ăn nhanh , thức_ăn ngon , menu đa_dạng , thoải_mái lựa_chọn , nhân_viên nhiệt_tình , năng_động , đặc_biệt có bn V. Â",5,1,positive
Tốt,5,1,positive
"Trước_đây toi khá không thích ăn_ở các quan ăn nhanh , nhưng khi ytôi dđến với KFC đã thay_đổi hoàn_toàn suy_nghĩ của tôi vì món ăn_ở dây và thái_độ phục_vụ tuyệt_vời , đặc_biệt tối khá ấn_tượng với bạn Ân",5,1,positive
"Thấy đánh_giá thấp nên cũng hơi rén . Mình tới trải nghiệm thì thấy rất ok . Nhân_viên vui_vẻ hoà_đồng , đồ ăn ngon và lên nhanh . Có nhiều chương_trình khuyến_mãi , nhà_hàng sạch_sẽ gọn_gàng , trang_trí các dịp lễ đẹp",5,1,positive
"Nhân_viên nhiệt_tình , vui_vẻ . Món ăn ngon",5,1,positive
"Đến đây gặp anh qli ngon ghê , nhân_viên nhiệt_tình ; không_gian mát_mẻ",5,1,positive
Nhân_viên dễ_thương,5,1,positive
"Quán trong tình_trạng thưa khách , nhưng mỗi lần mua lúc_nào đợi cũng từ 20 phút trở lên , nhân_viên chi_nhánh nên qua phan huy ích hoặc nguyễn ảnh thủ học coi ngta làm siêu nhanh , bạn_đọc căn nhắc khi mua hàng tại chi_nhánh này để tránh mất thời_gian .",1,1,negative
"Mới ghé ăn xong luôn , đồ ăn kfc thì khỏi bàn rồi , tuyệt_vời . Nhân_viên thân_thiện vui_vẻ nha . Không_gian rất ok . Nói_chung trên cả tuyệt_vời ! ! 💯 💯 💯",5,1,positive
trải nghiệm tốt . thay_đổi nhiều hơn trước,5,1,positive
"Nhân_viên nhiệt_tình , gà giòn ngon . Không_gian mát_mẻ",5,1,positive
"Thấy đáng_giá thấp hơi rén nhưng đồ ăn lên nhanh , nóng_hổi nhân_viên vui_vẻ và rất nhiệt_tình",5,1,positive
"Tối 10 / 5 , 2 bạn nam nhân_viên quá tệ , ko thèm oder cho khách , khách hỏi gì cũng lơ ko trả_lời",1,1,negative
"Mình có đi ăn ngày 9 / 12 , nhà_hàng khá đông và mình bất_ngờ vì thái_độ phục_vụ của các bạn nhân_viên : luôn vui_vẻ , tận_tình . Giao món có hơi chậm nhưng luôn miệng xin_lỗi mình vì sự chậm_trễ đó . Mãi ủng_hộ kfc 💕",5,1,positive
Nhân_viên quá tệ . Báo khách đợi 10 ' sau lại hỏi thì vẫn phải đợi trong khi quán có 1 khách,1,1,negative
"gà ngonn , nv phục_vụ tốt",5,1,positive
Đồ ăn ngon phục_vụ nhanh . Nhân_viên vui_vẻ,5,1,positive
tư_vấn nhiều combo khuyến_mãi thích ghê,5,1,positive
không cho tương tính để t ăn_chay à,1,1,negative
"Nhân_viên nhiệt_tình vv với khách , đồ ăn ngon miện , xứng đáng10 điểm",5,1,positive
"Gà ngon lém , nhà_hàng sạch_sẽ , nhân_viên thân_thiện . Quá là tuỵt vời lun 🥰",5,1,positive
"Trải nghiệm không tốt khi đưa con_trai ghé tiệm . . Nếu là tiệm ăn nhỏ vỉa_hè thì ko có j đáng nói . Nhưng chuỗi KFC mà như_vậy thì nên xem_lại . . Từ món ăn , đến nv phục_vụ , cho đến lúc ra lấy xe đi về đều tệ so với các KFC từng ghé . Khách đến lúc trời nắng nhớ tự đi lấy tấm che yên xe kẻo bị ' giải_phóng ' .",2,1,negative
"Kfc nvq không_gian thoáng mát , qly nhiệt_tình",5,1,positive
"Gà nóng giòn ngon , nhân_viên thân_thiện vui_vẻ và nhiệt_tình ,",5,1,positive
"Nhân_viên thân_thiện , gà ngon nóng_hổi , mát_mẻ sạch_sẽ",5,1,positive
Nhân_viên nhiệt_tình sạch_sẽ đồ ăn ngon,5,1,positive
"Mình vẫn cho 4 / 5 sao nhưng là vì ủng_hộ cửa_hàng gần nhà . Về chất_lượng thì mình thấy là nêm gà khá mặn , phục_vụ món quá lâu ! Nhân_viên có vẻ thiếu người hay sao đó ! Đề_nghị chủ doanh_nghiệp cải_thiện gấp !",4,1,positive
"Phục_vụ rất lâu , 45p phút cho 2 món , nhân_viên hỏi khách như cho có , thái_độ tỏ_vẻ thân_thiện nhưng lại rất thái_độ . . Không nên ghé dù chỉ 01 lần , do không có 0 sao cửa_hàng này đáng_giá 0 sao .",1,1,negative
"Sản_phẩm mới , không_gian thoải_mái phục_vụ nhanh . Mọi người dắt con_em đến đây nhá",5,1,positive
"Ngon nha , buy guy",5,1,positive
"Hôm_nay tui đi làm về suy_nghĩ không biết ăn gì , tôi chạy trên đường nguyễn văn quá thấy KFC tui ghé vô ăn thì các bạn nhân_viên rất nhiệt_tình , đồ ăn nóng , nhanh_nhẹn . Tôi không thất_vọng chi_nhánh này ☺ ️ ☺ ️",5,1,positive
"Bạn nhân_viên dễ_thương , đồ ăn ngon 🤤",5,1,positive
"Trải nghiệm siêu ấn_tượng , nhà_hàng đông nhưng nhân_viên vẫn cố_gắng làm_hàng rất nhanh",5,1,positive
"nhân_viên dễ_thương , phục_vụ tận_tình , đồ ăn nóng_hổi",5,1,positive
"Ngon , nhân_viên thân_thiện vui_vẻ",5,1,positive
"Gà ngon không_gian rộng_rãi , 10 đỉm",5,1,positive
"Đồ ăn ngon , ăn miết vẫn cuống hút quá 😊",5,1,positive
Đồ ăn dở . Nhân_viên ý_thức kém . Thùng rác kế bên bàn khách mở phành phành đụng vô ng khách ko 1 câu xin_lỗi . Mà 5p 1 đứa lại mở y_vậy ko khác 1 tý nào,1,1,negative
Không_gian mát_mẻ ; nhân_viên nhiệt_tình ; đồ ăn ngon,5,1,positive
Tốt,5,1,positive
"Phục_vụ dễ_thương , không_gian thoáng mát , đồ ăn ngonn xỉuuu",5,1,positive
"Rất hài_lòng , sẽ quay lại thường_xuyên",5,1,positive
"Giao_đồ ăn rất lâuu , gọi điện hỏi thì nv kêu chưa xác nhậnn . Đặt đồ ăn cả 2 tiếng vẫn chưa có , rấtt tệ",1,1,negative
"Món ăn ngon , nhân_viên tên Đ dễ_thương đẹp_trai",5,1,positive
Mình kêu lấy gà không cay thì lại đưa gà cay . Chi_nhánh này hay đưa đồ thiếu nữa,3,1,neutral
5 sao cho sự dễ_thương này 🥰,5,1,positive
"Cửa_hàng rộng_rãi , không_gian thoải_mái , nhân_viên nhiệt_tình",5,1,positive
"Bạn nhân_viên Hằng dễ_thương , gà ngon",5,1,positive
Nhân_viên order nữ ca tối hôm_nay ngày 8 / 10 có thái_độ không tốt .,1,1,negative
"Không_gian mát_mẻ , nhân_viên phục_vụ cũng ok . Đáng quay lại .",5,1,positive
Ngon sạch_sẽ,5,1,positive
"Ngon , nhân_viên zui zẻ , quản_lý thân_thiện",5,1,positive
Đồ ăn ngon lắm . Nhân_viên nhiệt_tình,5,1,positive
"Cuối tuần đi ăn kfc ở nguyễn văn quá quá rất vui , bọn trẻ cười như được mùa",5,1,positive
"ngon , nhân_viên phục_vụ tốt , ...",5,1,positive
gà rán kfc rất ngon,5,1,positive
"Nhân_viên friendly , polite , đồ ăn delicious , healthy",5,1,positive
"Ngon , nhân_viên thân_thiện",5,1,positive
vui lắm luôn,5,1,positive
Gà k ngon,3,1,neutral
"Qli nv ngo , ... ủa nhầm pv tốt .",5,1,positive
Chị đẹp dễ_thương : ) ) ),5,1,positive
Trãi nghiệm rất tốt 10đ,5,1,positive
Rất ngon,5,1,positive
Ngon,5,1,positive
Gà nóng giòn,5,1,positive
Nhân_viên dễ_thương,5,1,positive
KFC vẫn ổn ; con gà có_thể trông không hấp_dẫn lắm nhưng nó có vị ngon và bánh_mì kẹp thịt cũng ngon .,5,1,positive
"Thật kinh_khủng ... đây không phải là KFC nguyên_bản hay cổ_điển và bạn phải đợi khoảng 20 phút để có được nó . . và sau đó là vấn_đề ngôn_ngữ không_thể tránh khỏi vì không có gì bằng tiếng Anh vì không có trình_độ tiếng Anh . Tệ hơn nữa là họ sẽ bắt_đầu đưa thêm 3 hoặc 4 người khác để dịch tất_cả với trình_độ tiếng Anh khác nhau và tệ hơn . Khách_hàng đến đây để thư_giãn và thưởng_thức KFC kiểu Mỹ không phải để học tiếng Anh trong thời_gian dài hay bất_kỳ sự khó_chịu nào . Nếu tôi muốn làm_việc , tôi có_thể ở nhà và tự nấu_ăn .",1,1,negative
"Rất ngon , tôi thích người phục_vụ Biyuan",5,1,positive
Được rồi,5,1,positive
Vô_vị . Rất nhờn . Dầu cũng có mùi_vị khác,5,1,positive
Tốt,1,1,negative
Nó rộng_rãi và sạch_sẽ so với các chi_nhánh khác và nhân_viên cung_cấp dịch_vụ tốt .,5,1,positive
Một phần rất nhỏ của pitato nghiền và salad xà_lách trộn khi so_sánh với các nhánh phương Tây .,4,1,positive
Được rồi,5,1,positive
Sạch_sẽ và thân_thiện,3,1,neutral
Được rồi,5,1,positive
Hai,2,1,negative
Tuyệt,5,1,positive
"tiệm sạch_sẽ , nv dễ_thương thân_thiện , gà luôn nóng giòn và còn phát_bóng cho trẻ_em nữa mình rất thích KFC này",5,2,positive
Nv nhiệt_tình / chu đáu / dễ_thương / thân_thiện / đồ ăn ngon phục_vụ nhanh,5,2,positive
đồ ăn ngon chất_lượng và nhân_viên nhiệt_tình,5,2,positive
"Quán KFC này nổi_bật với chất_lượng đồ ăn tuyệt_vời . Gà rán giòn_tan , hương_vị thơm ngon , và khoai_tây chiên luôn tươi mới , khiến thực_khách không_thể cưỡng lại . Tuy_nhiên , điểm trừ lớn là thời_gian phục_vụ . Mỗi lần đến đây , tôi thường phải chờ khá lâu để nhận được đơn hàng , điều này có_thể gây phiền_toái , đặc_biệt khi quán đông khách . . . Ngoài_ra , một yếu điểm khác là quán không có nhà vệ_sinh . Điều này gây bất_tiện cho khách_hàng , đặc_biệt là những ai có trẻ nhỏ hoặc cần nghỉ_ngơi trong lúc chờ_đợi . Dù thực_đơn rất hấp_dẫn và chất_lượng món ăn tuyệt_vời , nhưng những vấn_đề về thời_gian phục_vụ và cơ_sở hạ_tầng như nhà vệ_sinh cần được cải_thiện để tạo trải nghiệm tốt hơn cho khách_hàng .",3,2,neutral
"Làm đồ ăn quá lâu , nhân_viên thì đứng cười để khách đợi",2,2,negative
"Kh_thể hiểu nổi . Phần 57k nhân_viên cho cái đùi gà mà tưởng đùi gà chưa lớn : ) ) ) . Phản_hồi thì nhân_viên thái_độ đổi miếng khác nhưng như quăng vào mặt khách . Tệ_hại , kh bao_giờ quay lại . Thái_độ nv kém tệ_hại . Nhìn cái dĩa bê ra mà hốt_hoảng : ) )",1,2,negative
"Ngoài gửi xe bảo_vệ lơ_là ngơ và xem_thường khách_hàng quá , nv trong cũng ko ok lắm .",1,2,negative
"Lâu lắm rồi mới vào lại KFC , thấy nhân_viên ở nhà_hàng_phục_vụ rất nhanh , dễ_thương , thân_thiện",5,2,positive
"Sau rất nhiều lần lấy hàng tại KFC pandora này tôi thấy cực_kì tệ , quán chuẩn_bị món rất lâu , luôn phải chờ từ 15 tới 30p thậm_chí có khi hơn , sau nhiều lần nói với quản_lý tại đây thì không có dấu_hiệu cải_thiện , cho_dù là khách_hàng sử_dụng dịch_vụ tại cửa_hàng hay mang đi kể_cả trên những ứng_dụng đặt_hàng thì luôn phải chờ rất lâu , thật_sự phải nói rằng dịch_vụ quá tệ .",1,2,negative
"Nhân_viên bạn lee soo chin Ngon bùng vị , gà ngon lắm nha mng ơi",5,2,positive
Phát_minh ra cái máy order đồ ăn ngu_ngốc . Khách xếp_hàng dài nhưng nhân_viên vẫn không giúp khách order mà ép khách thao_tác chọn món trên máy .,1,2,negative
"Giờ trưa đông mà không chuẩn_bị gà trước , khách vào mua cơm gà quay phải đợi 30p , nhìu khách cầm bill đứng đợi . Quán thiếu sự chuyên_nghiệp và giám_sát cũng ko bik canh thời_gian để chất_lượng phục_vụ khách tốt nhất .",1,2,negative
"21h20 đến Cửa_hàng order xong và nhân_viên đã dẹp hết quầy tương , nv rất ko tập_trung lúc cuối ca đứng nói giỡn các kiểu . Lúc order combo 2 thì trong combo bao_gồm 01 khoai_tây nghiền + 01 bắp_cải trộn . mình có bảo đổi qua khoai_tây chiên thay khoai nghiền nhưng nv ko hề nói nếu khách đổi lấy khoai_tây chiên thay nghiền thì ' là ko dc lấy cả phần bắp_cải trộn ' ( vì combo đi chung là khoai_tây nghiền + bắp_cải trộn ) và không hề báo khách hay tư_vấn kỹ cho khách phần này , vì ai cũng sẽ nghỉ 1 đổi 1 ; đâu ai nghỉ 1 đổi 02 thứ . . Hiện_tại KFC mất khách dần chắc vì những lý_do này … . .",1,2,negative
